ID,Title,Rating,Gender,Platform,Actual Price,Website Price,Offer %,After offer Price,Profit,Available Stocks
4061,Combo pack of 2 sports and running shoes for men Walking Shoes For Men  (Multicolor),3.6,Men,Flipkart,498,998,50.10%,498,0,1
5533,Women Green Heels Sandal,3.9,Women,Flipkart,399,599,33.39%,398.99,0.01,0
1922,Slippers,3.9,Women,Flipkart,599,999,40.04%,599,0,1
19622,Women Black Wedges Sandal,3.5,Women,Flipkart,455,799,43.05%,455.03,-0.03,0
1140,Women Black Wedges Sandal,4,Women,Flipkart,149,499,70.14%,149,0,0
3023,Sneakers For Women  (White),3.8,Women,Flipkart,324,499,35.07%,324,0,1
1190,Brown Men Formal shoes For Men & boys Monk Strap For Men  (Brown),3.5,Men,Flipkart,474,999,52.55%,474.03,-0.03,0
1389,Bellies For Women  (Beige),4,Women,Flipkart,782,999,21.72%,782.02,-0.02,1
7009,Men Black Sandal,4.1,Men,Flipkart,629,2499,74.83%,629,0,1
1840,Men's Cream Printed Fabric Velvet Jutis For Men  (Beige),3.8,Men,Flipkart,426,999,57.36%,425.97,0.03,0
16075,Formal Shoes For Men  (Brown),4,Men,Flipkart,1734,2799,38.05%,1733.98,0.02,1
3229,"Throb M Running Shoes For Men  (Blue, Black)",4.2,Men,Flipkart,1049,2699,61.13%,1049.1,-0.1,1
18687,"HANS RUNNER Running Shoes For Women  (Grey, Orange)",4.3,Women,Flipkart,1610,3999,59.74%,1610,0,1
14697,Bellies For Women  (Pink),4.2,Women,Flipkart,407,999,59.26%,406.99,0.01,1
6576,"Latest Stylish Design-Modern Look Casual Moccasins for Women's & Girl's Latest | Fashionable Slip on Loafer, Office-Home Comfort Wear & Lightweight Loafers For Women  (Grey)",4.2,Women,Flipkart,497,999,50.25%,497,0,1
8634,Red mule Casuals For Women  (Red),4,Women,Flipkart,208,599,65.28%,207.97,0.03,0
3570,"SM-607 Sneakers For Men  (White, Black)",4.3,Men,Flipkart,672,799,15.89%,672.04,-0.04,1
13703,Running Shoes For Men  (Black),4.1,Men,Flipkart,399,999,60.06%,399,0,1
15701,Running Shoes For Men  (Black),4,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
7218,Slides,4.6,Women,Flipkart,569,999,43.04%,569.03,-0.03,0
6819,SFG-23 Slippers,4.1,Men,Flipkart,292,319,8.46%,292.01,-0.01,1
1588,Jutis For Men  (Brown),4,Men,Flipkart,498,499,0.20%,498,0,0
12988,STYLISH-WHITE-6 Sneakers For Men  (White),3.8,Men,Flipkart,199,499,60.12%,199,0,0
3255,Men's White Printed Fabric wedding & Sherwani jutti Mojaris For Men  (Gold),4.2,Men,Flipkart,449,999,55.06%,448.95,0.05,0
17497,Formal Oxford For Men  (Tan),4.1,Men,Flipkart,1048,3495,70.01%,1048.15,-0.15,1
19813,DRAGON LADIES Running Shoes For Women  (Grey),4.1,Women,Flipkart,1499,1699,11.77%,1499.03,-0.03,1
19212,Combo Pack of 2 Casual Shoes Casuals For Men  (Multicolor),3.7,Men,Flipkart,498,999,50.15%,498,0,1
19207,Decent Formal Shoes Slip On For Men  (Black),4.3,Men,Flipkart,799,2150,62.84%,798.94,0.06,0
1066,Slip On Shoes For Men  (Black),3.8,Men,Flipkart,723,999,27.63%,722.98,0.02,0
8312,Men's Running Shoes Fashion Breathable Sneakers Mesh Soft Sole Casual Athletic Lightweight Casuals For Men  (Black),3.8,Men,Flipkart,299,1499,80.05%,299.05,-0.05,0
19956,Casuals For Men  (Blue),3.6,Men,Flipkart,444,699,36.48%,444,0,1
6938,Loafers For Men  (Black),4.1,Men,Flipkart,428,1299,67.05%,428.02,-0.02,1
8195,"Blackwood n Running shoes, Gym Shoes, Training shoes, Walking Shoes Running Shoes For Men  (Blue, Grey)",3.8,Men,Flipkart,419,999,58.06%,418.98,0.02,1
11786,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,499,999,50.05%,499,0,1
17167,"Walking Shoes,Training Shoes, Gym Shoes,Sports Shoes, Cricket Shoes, Walking Shoes For Men  (Black)",3.4,Men,Flipkart,399,999,60.06%,399,0,0
444,Women Copper Flats Sandal,4,Women,Flipkart,323,546,50.10%,272.45,50.55,0
13130,Women Black Flats Sandal,3.8,Women,Flipkart,261,799,67.33%,261.03,-0.03,0
18277,Men Beige Sandal,3.5,Men,Flipkart,399,999,60.06%,399,0,0
17903,"Combo pack of 2 shoes for men Walking Shoes For Men  (Black, Red)",3.6,Men,Flipkart,569,998,42.99%,568.96,0.04,1
14468,Women Silver Flats Sandal,4,Women,Flipkart,287,999,71.27%,287.01,-0.01,0
17139,Women Black Bellies Sandal,4.4,Women,Flipkart,345,599,42.40%,345.02,-0.02,0
10196,"2 Combo Shoes For Girls Stylish Lastest Fashion Casual Sports Canvas Sneakers Sneakers For Women  (Navy, Orange)",3.3,Women,Flipkart,449,998,55.01%,449,0,1
19735,Slippers,4.1,Women,Flipkart,222,279,20.43%,222,0,1
17454,Girls Stylish Cut Work Design Sneakers For Women  (Pink),4,Women,Flipkart,349,499,30.06%,349,0,1
18480,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,836,899,7.01%,835.98,0.02,1
16716,Rive Slipon Wn's MU IDP Running Shoes For Women  (Black),4.3,Women,Flipkart,2199,3999,45.01%,2199.05,-0.05,1
2502,Women Red Heels Sandal,4.3,Women,Flipkart,399,1200,66.75%,399,0,1
14745,Women Black Flats Sandal,3.5,Women,Flipkart,299,655,54.35%,299.01,-0.01,0
17350,Flip Flops,3.8,Men,Flipkart,474,999,52.55%,474.03,-0.03,0
14210,Women Tan Flats Sandal,3.9,Women,Flipkart,380,669,43.20%,379.99,0.01,1
19838,Bow & Braids Bellies For Women  (Natural),4,Women,Flipkart,304,999,69.57%,304,0,1
20626,Synthetic Leather Casual Partywear Boots Shoes For Women And Girls Boots For Women  (Brown),4.1,Women,Flipkart,398,999,60.16%,398,0,0
20576,"Women Casual Sneaker Combo Pack Sneakers For Women  (Pink, Green)",4.2,Women,Flipkart,599,1998,70.02%,599,0,0
7228,Sneakers For Women  (White),4.2,Women,Flipkart,655,999,34.43%,655.04,-0.04,1
3121,Jutis For Men  (Maroon),3.5,Men,Flipkart,499,999,50.05%,499,0,0
6524,Party Wear For Men  (Red),4.2,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
18795,"Chevit Latest Fashion Combo Pack of 2 Pairs Casual Outdoors Shoes Outdoors For Men  (Black, Blue)",3.5,Men,Flipkart,599,1498,60.01%,599.05,-0.05,1
8749,"Women Pink, Beige Flats Sandal",3.6,Women,Flipkart,185,599,69.12%,184.97,0.03,1
7835,Running Shoes For Men  (Yellow),4,Men,Flipkart,424,1299,67.36%,423.99,0.01,0
19978,"Bxxy Men's Faux Leather Jutti's, Nagra's and Mojari's Jutis For Men  (White)",3.9,Men,Flipkart,381,999,61.86%,381.02,-0.02,1
6105,Women's Black Elegant Fashionable Platform Formal Bellies Shoes Corporate Casuals For Women  (Black),4,Women,Flipkart,404,499,19.04%,403.99,0.01,0
15909,Women Tan Flats Sandal,3.9,Women,Flipkart,380,669,43.20%,379.99,0.01,1
6490,"Stylish Casual Sports Shoe Sneakers For Women  (White, Silver)",4.1,Women,Flipkart,685,999,31.43%,685.01,-0.01,0
19428,Slides,4.1,Men,Flipkart,449,599,25.04%,449.01,-0.01,1
13110,Men Brown Casual Sandal,4.1,Men,Flipkart,2466,2795,11.77%,2466.03,-0.03,1
20516,DD67_7.5 Jutis For Women  (Brown),3.7,Women,Flipkart,1099,2500,56.04%,1099,0,0
7229,Shoes for Men Pack of 3 Combo(O)-1618-1614-689 Casuals For Men  (Multicolor),4,Men,Flipkart,664,1497,55.64%,664.07,-0.07,1
508,Women Red Flats Sandal,4.1,Women,Flipkart,407,485,36.07%,310.06,96.94,1
5236,Slides,4.3,Women,Flipkart,294,499,41.08%,294.01,-0.01,0
6044,Women Red Flats Sandal,4.1,Women,Flipkart,349,699,50.07%,349.01,-0.01,1
6573,Training & Gym Shoes For Men  (Grey),4,Men,Flipkart,2999,4999,40.01%,2998.9,0.1,1
5006,Women Blue Sports Sandal,4.6,Women,Flipkart,948,1020,7.06%,947.99,0.01,1
10277,0257 Slip On For Men  (Brown),3.9,Men,Flipkart,322,999,67.77%,321.98,0.02,0
17759,Men Maroon Sandal,3.9,Men,Flipkart,899,1299,30.79%,899.04,-0.04,0
1369,Slippers,4,Women,Flipkart,229,499,54.11%,228.99,0.01,1
7007,"New Fashionable Waterproof Casual Shoes,Walking Shoes,Rubber Shoes,Lightweight Shoes Casuals For Women  (Pink)",4,Women,Flipkart,399,799,50.06%,399.02,-0.02,1
965,Combo Pack of 2 Latest Collection Stylish casual Sports Running Shoes For Men  (Multicolor),4,Men,Flipkart,566,891,51.60%,431.24,134.76,1
6653,Walking Shoes For Women  (Pink),4.4,Women,Flipkart,1229,4099,70.02%,1228.88,0.12,1
801,Women Multicolor Flats Sandal,3.6,Women,Flipkart,400,1112,50.05%,555.44,-155.44,1
17646,Women Brown Wedges Sandal,4,Women,Flipkart,389,499,22.04%,389.02,-0.02,1
2553,Mojaris/Jutti For men Mojaris For Men  (Black),3.9,Men,Flipkart,270,699,61.37%,270.02,-0.02,0
7705,Women Silver Wedges Sandal,3.9,Women,Flipkart,145,499,70.94%,145.01,-0.01,0
17697,Slides,3.5,Men,Flipkart,299,499,40.08%,299,0,1
5717,Women Peach Bellies Slip On For Women  (Brown),3.8,Women,Flipkart,304,1199,74.65%,303.95,0.05,0
9908,Combo Pack of Casual Shoes Loafers For Women  (Multicolor),3.8,Women,Flipkart,442,998,55.71%,442.01,-0.01,1
9514,GO WALK 4 GLORIFY Walking Shoes For Women  (Grey),4.5,Women,Flipkart,2385,5299,54.99%,2385.08,-0.08,1
278,Jutis For Women  (Black),4,Women,Flipkart,286,536,66.94%,177.2,108.8,0
9444,SK LIGHTER Men's Training Shoes,3.2,Men,Amazon,349,399,12.53%,349.01,-0.01,0
11467,Axelion Block Running Shoes For Men  (Blue),4.2,Men,Flipkart,3548,5999,40.86%,3547.81,0.19,1
5487,"Combo Pack of 2 Latest Collection Stylish casual Sports Running Shoes Running Shoes For Men  (Black, Blue)",3.6,Men,Flipkart,499,998,50.00%,499,0,1
6232,ROYCE-2 Running Shoes For Men  (Blue),4.2,Men,Flipkart,949,1049,9.53%,949.03,-0.03,1
5854,Womens Casual comfort stylish trending combo slippers (Pack of 6) Flip Flops,3.9,Women,Flipkart,346,699,50.50%,346.01,-0.01,0
4492,Mojaris For Women  (Blue),4,Women,Flipkart,199,499,60.12%,199,0,0
11902,"SM-607 Sneakers For Men  (White, Black)",4.3,Men,Flipkart,672,799,15.89%,672.04,-0.04,1
20219,Women Black Flats Sandal,3.8,Women,Flipkart,399,799,50.06%,399.02,-0.02,1
1108,Women Multicolor Wedges Sandal,4.1,Women,Flipkart,845,1690,50.00%,845,0,1
4711,Casuals For Men  (Black),4.1,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
17875,Loafers For Men  (Grey),3.8,Men,Flipkart,360,699,48.50%,359.99,0.01,0
20864,Boots For Women  (Black),4.6,Women,Flipkart,1999,4495,55.53%,1998.93,0.07,0
10522,Women Black Heels Sandal,4.3,Women,Flipkart,649,1099,40.95%,648.96,0.04,0
14921,Boots For Women  (Black),4.5,Women,Flipkart,499,999,50.05%,499,0,0
6095,Ethnic Dark Brown Jutis For Women Jutis For Women  (Brown),3.4,Women,Flipkart,409,699,41.49%,408.98,0.02,0
17270,Women Black Heels Sandal,3.9,Women,Flipkart,331,999,66.87%,330.97,0.03,0
19188,"Men SM-482 Dark Grey Neon Green Running Shoes For Men  (Grey, Green)",4.2,Men,Flipkart,1049,1349,22.24%,1048.98,0.02,1
9198,Women Black Heels Sandal,4.3,Women,Flipkart,399,999,60.06%,399,0,1
15450,Women Multicolor Flats Sandal,4,Women,Flipkart,236,499,52.71%,235.98,0.02,1
15980,Red & Blue Color Casual Men's Flip Flop (Pack of 2) Slippers,3.9,Men,Flipkart,299,998,70.04%,299,0,0
18067,Smash v2 Buck Sneakers For Women  (Black),4.3,Women,Flipkart,1994,3499,43.01%,1994.08,-0.08,1
11069,Boots For Women  (Black),4.4,Women,Flipkart,499,999,50.05%,499,0,0
8723,Designer Bellies Bellies For Women  (Off White),3.7,Women,Flipkart,299,599,50.08%,299.02,-0.02,0
2044,Kzaara Brown Formals For Men's For Men  (Brown),3.8,Men,Flipkart,445,999,55.46%,444.95,0.05,1
17332,Sneakers For Men  (Black),4,Men,Flipkart,449,999,55.06%,448.95,0.05,1
11565,Women Blue Wedges Sandal,4,Women,Flipkart,205,1200,82.92%,204.96,0.04,0
19179,COBRABLACK3101 Casuals For Men  (Black),3.9,Men,Flipkart,474,999,52.55%,474.03,-0.03,1
10869,Women Black Flats Sandal,4.4,Women,Flipkart,319,499,36.07%,319.01,-0.01,1
6722,Women Black Flats Sandal,4.4,Women,Flipkart,845,1690,50.00%,845,0,1
19660,Women Black Heels Sandal,3.9,Women,Flipkart,331,999,66.87%,330.97,0.03,0
8111,"Downshifter 9 Running Shoes For Women  (Black, Maroon)",4.3,Women,Flipkart,2462,3995,38.37%,2462.12,-0.12,1
1528,Flip Flops,3.9,Men,Flipkart,209,499,58.12%,208.98,0.02,1
3715,Comfortable Brown Boxer Sports Sneakers Lace Up Shoes Clogs For Men  (Black),3.9,Men,Flipkart,279,999,72.07%,279.02,-0.02,0
9033,Women Black Heels Sandal,4.1,Women,Flipkart,379,1499,74.72%,378.95,0.05,1
12570,ENVY Casuals For Women  (Grey),4.4,Women,Flipkart,2000,4999,59.99%,2000.1,-0.1,1
16626,Men Green Sports Sandal,3.9,Men,Flipkart,559,799,30.04%,558.98,0.02,0
11218,SKYLINE Running Shoes For Women  (Grey),4.2,Women,Flipkart,3914,5999,34.76%,3913.75,0.25,1
10763,Flip Flops,3.7,Men,Flipkart,162,499,67.54%,161.98,0.02,0
6386,Women Silver Heels Sandal,4.1,Women,Flipkart,649,1799,63.92%,649.08,-0.08,1
5405,Combo Pack of 2 Latest Collection Stylish casual Sports Running Shoes Walking Shoes For Men  (Multicolor),3.6,Men,Flipkart,399,998,60.02%,399,0,1
13825,"Women Brown, Blue Flats Sandal",4.1,Women,Flipkart,520,899,42.16%,519.98,0.02,1
11829,Women Grey Flats Sandal,3.9,Women,Flipkart,379,499,24.05%,378.99,0.01,1
626,Juttis for men ll Casual Mojaris For Men Loafers For Men  (Brown),4,Men,Flipkart,483,1117,52.55%,530.02,-47.02,1
14114,Loafers For Men  (Blue),3.9,Men,Flipkart,200,499,59.92%,200,0,0
2525,"88 Running Shoes For Women  (Purple, Pink)",4.3,Women,Flipkart,819,999,18.02%,818.98,0.02,1
15781,Women Black Heels Sandal,4,Women,Flipkart,399,699,42.92%,398.99,0.01,1
3014,Jutis For Men  (Black),4.2,Men,Flipkart,999,1999,50.03%,998.9,0.1,1
4361,ARYA - DIFFERENT EDGE Bellies For Women  (Navy),4.2,Women,Flipkart,2364,4299,45.01%,2364.02,-0.02,1
15011,Slip On For Men  (Black),4.5,Men,Flipkart,998,3985,74.96%,997.84,0.16,0
18553,Men Synthetic Leather Chappal (Beige) Slides,4,Men,Flipkart,341,900,62.11%,341.01,-0.01,1
694,"Royal Look Party Wear Shoes For Men ll Casual Shoes For Men ll Latest Patent Leather Boots for Men Boots For Men  (Blue, Navy)",4.2,Men,Flipkart,827,1492,38.49%,917.73,-90.73,1
15602,"Ethnic Embroidery Jutis For Women  (Silver, Red)",3.6,Women,Flipkart,190,699,72.82%,189.99,0.01,0
12082,Women Black Wedges Sandal,4.3,Women,Flipkart,1456,1995,27.02%,1455.95,0.05,1
12881,HEARTS Bellies For Women  (White),4.5,Women,Flipkart,475,499,4.81%,475,0,1
20960,Jutis For Men  (Blue),3.6,Men,Flipkart,349,999,65.07%,348.95,0.05,0
14143,Walking Shoes For Men  (Yellow),3.8,Men,Flipkart,569,999,43.04%,569.03,-0.03,1
12271,ethnic jalsa 1601 Mojaris For Men  (Black),3.4,Men,Flipkart,283,499,43.29%,282.98,0.02,1
11314,Jutis For Men  (Black),3.8,Men,Flipkart,349,499,30.06%,349,0,0
13915,Syth. Leather Ankle Boots Boots For Women  (Brown),4.6,Women,Flipkart,2868,6099,52.98%,2867.75,0.25,1
3435,crocs Women's Sneakers,4.2,Women,Amazon,1798,3995,54.99%,1798.15,-0.15,1
2670,Women Grey Wedges Sandal,4.3,Women,Flipkart,550,999,44.94%,550.05,-0.05,1
16836,"Zelt Sl 2.0 Ms Walking Shoes For Men  (Blue, Black)",4.3,Men,Flipkart,2399,4799,50.01%,2399.02,-0.02,1
8322,Men Brown Sandal,3.8,Men,Flipkart,229,499,54.11%,228.99,0.01,0
2633,Puma Unisex's Gin 2 Idp Royal White Bla Slipper,4.4,Women,Amazon,449,449,0.00%,449,0,0
10104,Slippers,3.7,Men,Flipkart,645,1499,56.97%,645.02,-0.02,1
7928,SOLANZIA Sneakers For Women  (Black),4.1,Women,Flipkart,1048,2199,52.34%,1048.04,-0.04,1
10533,Women Blue Heels Sandal,4.1,Women,Flipkart,579,999,42.04%,579.02,-0.02,0
4537,party 73 Ethnic Ethnic Mule For Men  (Black),4.1,Men,Flipkart,499,999,50.05%,499,0,0
16123,Women Pink Heels Sandal,3.4,Undefined,Flipkart,189,999,81.08%,189.01,-0.01,1
7286,"Women-1274 Top Best Rates Casual Shoes, Outdoor Boots ,Best Rates, Canvas Shoes,Sneakers Shoes , Loafers Shoes, Trendy Shoes,Belleis,Light Weight,Waterpeoof, Comfortable For Women'S/Girls'S Bellies For Women Slip On Sneakers For Women  (Pink)",3.7,Women,Flipkart,298,998,70.14%,298,0,1
14525,Cruxston Wn s IDP Walking Shoes For Women  (Grey),4.3,Women,Flipkart,1049,3999,73.77%,1048.94,0.06,1
8147,Women Brown Flats Sandal,4.1,Women,Flipkart,644,799,19.40%,643.99,0.01,1
20647,Women Tan Flats Sandal,4.1,Women,Flipkart,499,999,50.05%,499,0,1
4992,Women Red Flats Sandal,4.2,Women,Flipkart,1048,1990,47.34%,1047.93,0.07,1
6320,Boots For Women  (Green),3.9,Women,Flipkart,499,999,50.05%,499,0,1
12039, Synthetic Leather Casual Boots for Women and Girls Boots for Women Boots For Women  (Brown),4.8,Women,Flipkart,499,999,50.05%,499,0,0
7752,SOLAR LT TRAINER W Training & Gym Shoes For Women  (White),3.7,Women,Flipkart,2972,7599,60.89%,2971.97,0.03,1
3893,GEL CONTEND 5B Running Shoes For Men  (Blue),4.2,Men,Flipkart,2279,3999,43.01%,2279.03,-0.03,1
11783,Jutis For Women  (Yellow),4.5,Women,Flipkart,219,499,56.11%,219.01,-0.01,0
10952,Casuals For Men  (Black),4.1,Men,Flipkart,379,1599,76.30%,378.96,0.04,0
15938,Shiny Patent shoes Slip On For Men  (Black),4.2,Men,Flipkart,549,1199,54.21%,549.02,-0.02,0
11041,Sneakers For Women  (White),4.2,Women,Flipkart,549,999,45.05%,548.95,0.05,1
11870,Women Blue Wedges Sandal,4.2,Women,Flipkart,569,999,43.04%,569.03,-0.03,1
15268,Women Tan Wedges Sandal,4,Women,Flipkart,569,999,43.04%,569.03,-0.03,1
16902,Glarus M Running Shoes For Men  (White),4.2,Men,Flipkart,1374,2499,45.02%,1373.95,0.05,1
14240,DRAGON LADIES Running Shoes For Women  (Pink),4.1,Women,Flipkart,1499,1699,11.77%,1499.03,-0.03,1
17627,Lace Up For Women  (Brown),3.2,Women,Flipkart,474,799,40.68%,473.97,0.03,0
5360,Ankle Strap Bellies Formal Texture Striped Casuals For Office And Parties Bellies For Women  (Grey),4.4,Women,Flipkart,379,899,57.84%,379.02,-0.02,1
17706,Trendy Lightweight Classic Comfy Pathani Jutis For Men  (Black),4.8,Men,Flipkart,339,1199,71.73%,338.96,0.04,0
20499,"Women Purple, Navy Sports Sandal",4.1,Women,Flipkart,479,799,40.05%,479,0,1
5383,Bellies For Women  (Blue),3.9,Women,Flipkart,549,999,45.05%,548.95,0.05,1
12450,Boots For Men  (Black),3.2,Men,Flipkart,549,999,45.05%,548.95,0.05,0
16152,Women Pink Heels Sandal,4.1,Women,Flipkart,569,999,43.04%,569.03,-0.03,1
1516,Casuals For Men  (Black),3.9,Men,Flipkart,315,999,68.47%,314.98,0.02,0
14888,Flip Flops,3.3,Women,Flipkart,169,499,66.13%,169.01,-0.01,0
19355,Sneakers For Women  (Pink),4.3,Women,Flipkart,299,899,66.74%,299.01,-0.01,0
12559,Women Black Wedges Sandal,4.3,Women,Flipkart,341,449,24.05%,341.02,-0.02,1
3964,Slip On For Men  (Brown),4.1,Men,Flipkart,619,899,31.15%,618.96,0.04,1
5493,Women White Heels Sandal,4,Women,Flipkart,474,499,5.01%,474,0,0
8259,Women Red Wedges Sandal,4.1,Women,Flipkart,169,499,66.13%,169.01,-0.01,0
6420,Black-Marathon Running Shoes For Men  (Black),4.1,Men,Flipkart,569,949,40.04%,569.02,-0.02,1
20445,Womens Comfort Stylish Trending Printed Slippers (Pack Of 4) Flip Flops,3.8,Women,Flipkart,232,499,53.51%,231.99,0.01,0
4224,Men Multicolor Casual Sandal,3.8,Men,Flipkart,575,1499,61.64%,575.02,-0.02,0
5508,high top Sneakers for men High Tops For Men  (Black),4.1,Men,Flipkart,450,999,54.96%,449.95,0.05,1
3521,Jutis For Men  (Tan),3.9,Men,Flipkart,499,999,50.05%,499,0,0
14846,"Ultra Flex-Windsong Running Shoes For Women  (Grey, Pink)",4.4,Women,Flipkart,2700,5999,54.99%,2700.15,-0.15,1
8827,"punjabi jutti , nagra , nagra shoes , jutti , jalsa , mojari , rajasthani jutti Jutis For Men  (Black)",3.6,Men,Flipkart,245,499,50.90%,245.01,-0.01,0
12307,Velvet Ethnic Shoes Mojaris For Women  (Maroon),4.1,Women,Flipkart,299,1599,81.30%,299.01,-0.01,0
13941,Training & Gym Shoes For Men  (Black),3.6,Men,Flipkart,329,999,67.07%,328.97,0.03,0
5971,"Orange Gold Party wear punjabi Jutis For Women  (Gold, Orange)",3.8,Women,Flipkart,395,599,34.06%,394.98,0.02,0
3271,"Women Black, Beige Flats Sandal",3.6,Women,Flipkart,185,599,69.12%,184.97,0.03,1
2340,Slides,4.1,Women,Flipkart,299,599,50.08%,299.02,-0.02,1
14022,Sneakers For Women  (White),4.2,Women,Flipkart,549,999,45.05%,548.95,0.05,1
354,Mile IDP Flip Flops,4.4,Men,Flipkart,971,1298,30.02%,908.34,62.66,1
17570,Slides,4,Women,Flipkart,449,999,55.06%,448.95,0.05,0
16832,Women Grey Flats Sandal,3.9,Women,Flipkart,1048,1990,47.34%,1047.93,0.07,1
8768,CLAIRE (Collector's Edition) Running Shoes For Women  (Purple),4.4,Women,Flipkart,1049,1299,19.25%,1048.94,0.06,1
3194,"Men Beige, Tan Sandal",4.1,Men,Flipkart,599,999,40.04%,599,0,1
8199,JALSA Mojaris For Men  (Brown),3,Undefined,Flipkart,499,1999,75.04%,498.95,0.05,0
2254,Lightweight Faux Leather Police and Oxford Police Shoes for Men Boots For Men Lace Up For Men  (Black),3.9,Men,Flipkart,599,2199,72.76%,599.01,-0.01,0
13431,Teebon M Running Shoes For Men  (Blue),4.1,Men,Flipkart,1499,4299,65.13%,1499.06,-0.06,1
3586,Girls Canvas Heel Sneakers For Women  (Red),4,Women,Flipkart,599,649,7.70%,599.03,-0.03,1
10817,Women Maroon Wedges Sandal,4.2,Women,Flipkart,237,249,4.82%,237,0,1
10901,WIKA_R024 Slip On Sneakers For Women  (White),3.8,Women,Flipkart,397,799,50.31%,397.02,-0.02,1
16531,Wonder Women Flex Lds1 For Women  (Pink),4.3,Women,Flipkart,469,1599,70.67%,468.99,0.01,1
13161,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Grey),4.2,Women,Flipkart,395,999,60.46%,395,0,0
20728,Women Black Wedges Sandal,4.2,Women,Flipkart,599,999,40.04%,599,0,1
1305,Slides,4.2,Men,Flipkart,199,999,80.08%,199,0,1
7989,Running Shoes For Men  (Yellow),3.9,Men,Flipkart,399,999,60.06%,399,0,0
18737,Flip Flops,4.1,Women,Flipkart,2355,3999,41.11%,2355.01,-0.01,1
16036,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Black)",4.4,Women,Flipkart,525,999,47.45%,524.97,0.03,0
2715,Women Tan Flats Sandal,4.2,Women,Flipkart,552,699,21.03%,552,0,1
2971,Lace Up For Men  (Black),4,Men,Flipkart,735,1499,50.97%,734.96,0.04,1
1021,"Escaper Pro Core Running Shoes For Women  (Black, Orange)",4.4,Women,Flipkart,1435,3999,64.12%,1434.84,0.16,1
